pitch,twist_factor,chord_factor,CT,CP 
3.6,0.6,1.3,0.62291,0.4658
3.6,0.6,1.4,0.67635,0.48659
3.6,0.7,0.5,0.23186,0.21244
3.6,0.7,0.6,0.27908,0.25059
3.6,0.7,0.7,0.32653,0.28714
3.6,0.7,0.8,0.37479,0.32231
3.6,0.7,0.9,0.42374,0.35585
3.6,0.7,1.0,0.47401,0.38768
3.6,0.7,1.1,0.52486,0.41717
3.6,0.7,1.2,0.57671,0.44452
3.6,0.7,1.3,0.62999,0.46901
3.6,0.7,1.4,0.68466,0.4895
3.6,0.8,0.5,0.23268,0.21315
3.6,0.8,0.6,0.28039,0.25167
3.6,0.8,0.7,0.32861,0.28876
3.6,0.8,0.8,0.37759,0.32438
3.6,0.8,0.9,0.42777,0.3585
3.6,0.8,1.0,0.47889,0.39055
3.6,0.8,1.1,0.53033,0.4204
3.6,0.8,1.2,0.58335,0.44797
3.6,0.8,1.3,0.63814,0.47251
3.6,0.8,1.4,0.69289,0.49226
3.6,0.9,0.5,0.23402,0.2143
3.6,0.9,0.6,0.28234,0.25327
3.6,0.9,0.7,0.33133,0.29087
3.6,0.9,0.8,0.38133,0.32702
3.6,0.9,0.9,0.43215,0.36143
3.6,0.9,1.0,0.48392,0.39376
3.6,0.9,1.1,0.53687,0.42413
3.6,0.9,1.2,0.59103,0.45181
3.6,0.9,1.3,0.64511,0.47551
3.6,0.9,1.4,0.69587,0.49354
3.6,1.0,0.5,0.23583,0.21583
3.6,1.0,0.6,0.28482,0.25528
3.6,1.0,0.7,0.33479,0.29347
3.6,1.0,0.8,0.38548,0.33
3.6,1.0,0.9,0.43717,0.36461
3.6,1.0,1.0,0.48972,0.39738
3.6,1.0,1.1,0.54337,0.42784
3.6,1.0,1.2,0.59706,0.45488
3.6,1.0,1.3,0.64777,0.47687
3.6,1.0,1.4,0.69359,0.49331
3.6,1.1,0.5,0.23817,0.21779
3.6,1.1,0.6,0.28794,0.25775
3.6,1.1,0.7,0.33845,0.29624
3.6,1.1,0.8,0.38972,0.33301
3.6,1.1,0.9,0.44239,0.36815
3.6,1.1,1.0,0.49543,0.40096
3.6,1.1,1.1,0.54852,0.43079
3.6,1.1,1.2,0.59871,0.4559
3.6,1.1,1.3,0.64541,0.47625
3.6,1.1,1.4,0.68869,0.49204
3.6,1.2,0.5,0.24065,0.21987
3.6,1.2,0.6,0.29109,0.26026
3.6,1.2,0.7,0.34227,0.29914
3.6,1.2,0.8,0.39439,0.33633
3.6,1.2,0.9,0.44719,0.37139
3.6,1.2,1.0,0.49925,0.4034
3.6,1.2,1.1,0.54886,0.43116
3.6,1.2,1.2,0.59584,0.45475
3.6,1.2,1.3,0.64043,0.47435
3.6,1.2,1.4,0.68096,0.48973
3.6,1.3,0.5,0.24337,0.22215
3.6,1.3,0.6,0.29448,0.26298
3.6,1.3,0.7,0.34613,0.30205
3.6,1.3,0.8,0.39828,0.33903
3.6,1.3,0.9,0.4491,0.37276
3.6,1.3,1.0,0.49818,0.40289
3.6,1.3,1.1,0.54537,0.42938
3.6,1.3,1.2,0.59039,0.4522
3.6,1.3,1.3,0.63244,0.47108
3.6,1.3,1.4,0.67107,0.48625
3.6,1.4,0.5,0.24609,0.22442
3.6,1.4,0.6,0.29744,0.26533
3.6,1.4,0.7,0.34835,0.30374
3.6,1.4,0.8,0.3983,0.33912
3.6,1.4,0.9,0.44697,0.37143
3.6,1.4,1.0,0.4942,0.40052
3.6,1.4,1.1,0.53939,0.42609
3.6,1.4,1.2,0.58247,0.44815
3.6,1.4,1.3,0.62219,0.46649
3.6,1.4,1.4,0.6595,0.48163
3.7,0.5,0.5,0.23035,0.21114
3.7,0.5,0.6,0.27694,0.24881
3.7,0.5,0.7,0.32362,0.28482
3.7,0.5,0.8,0.37037,0.31901
3.7,0.5,0.9,0.41778,0.35168
3.7,0.5,1.0,0.46579,0.38257
3.7,0.5,1.1,0.51445,0.41151
3.7,0.5,1.2,0.56374,0.43811
3.7,0.5,1.3,0.6152,0.46211
3.7,0.5,1.4,0.66714,0.48308
3.7,0.6,0.5,0.23089,0.21161
3.7,0.6,0.6,0.27769,0.24945
3.7,0.6,0.7,0.32448,0.28551
3.7,0.6,0.8,0.37188,0.32016
3.7,0.6,0.9,0.41991,0.35319
3.7,0.6,1.0,0.46867,0.38446
3.7,0.6,1.1,0.51796,0.41361
3.7,0.6,1.2,0.56938,0.44056
3.7,0.6,1.3,0.6211,0.46489
3.7,0.6,1.4,0.67449,0.48586
3.7,0.7,0.5,0.23152,0.21217
3.7,0.7,0.6,0.27846,0.2501
3.7,0.7,0.7,0.32589,0.28664
3.7,0.7,0.8,0.37393,0.32168
3.7,0.7,0.9,0.42266,0.35511
3.7,0.7,1.0,0.47256,0.38675
3.7,0.7,1.1,0.52349,0.41634
3.7,0.7,1.2,0.57502,0.44359
3.7,0.7,1.3,0.62815,0.46814
3.7,0.7,1.4,0.68312,0.48892
3.7,0.8,0.5,0.23221,0.21277
3.7,0.8,0.6,0.27978,0.25119
3.7,0.8,0.7,0.32782,0.28815
3.7,0.8,0.8,0.37642,0.32353
3.7,0.8,0.9,0.42638,0.35755
3.7,0.8,1.0,0.4775,0.38964
3.7,0.8,1.1,0.52893,0.41957
3.7,0.8,1.2,0.58157,0.44703
3.7,0.8,1.3,0.63644,0.47172
3.7,0.8,1.4,0.69161,0.49176
3.7,0.9,0.5,0.23344,0.21383
3.7,0.9,0.6,0.28161,0.25269
3.7,0.9,0.7,0.33025,0.29004
3.7,0.9,0.8,0.38017,0.32618
3.7,0.9,0.9,0.43086,0.36056
3.7,0.9,1.0,0.48265,0.39294
3.7,0.9,1.1,0.53516,0.42312
3.7,0.9,1.2,0.58938,0.45094
3.7,0.9,1.3,0.64384,0.4749
3.7,0.9,1.4,0.69628,0.4935
3.7,1.0,0.5,0.23506,0.21521
3.7,1.0,0.6,0.28396,0.2546
3.7,1.0,0.7,0.33377,0.29268
3.7,1.0,0.8,0.38443,0.32924
3.7,1.0,0.9,0.43574,0.36378
3.7,1.0,1.0,0.48818,0.3964
3.7,1.0,1.1,0.54185,0.42694
3.7,1.0,1.2,0.59595,0.45426
3.7,1.0,1.3,0.64803,0.47683
3.7,1.0,1.4,0.69514,0.49365
3.7,1.1,0.5,0.23741,0.21717
3.7,1.1,0.6,0.28709,0.25708
3.7,1.1,0.7,0.33749,0.29551
3.7,1.1,0.8,0.38856,0.33218
3.7,1.1,0.9,0.44097,0.36719
3.7,1.1,1.0,0.49408,0.4001
3.7,1.1,1.1,0.54759,0.43022
3.7,1.1,1.2,0.599,0.45594
3.7,1.1,1.3,0.64663,0.47662
3.7,1.1,1.4,0.69081,0.4926
3.7,1.2,0.5,0.23993,0.21929
3.7,1.2,0.6,0.2902,0.25956
3.7,1.2,0.7,0.34121,0.29833
3.7,1.2,0.8,0.39326,0.33553
3.7,1.2,0.9,0.44599,0.37059
3.7,1.2,1.0,0.4987,0.40302
3.7,1.2,1.1,0.54919,0.43127
3.7,1.2,1.2,0.59692,0.45518
3.7,1.2,1.3,0.64236,0.47504
3.7,1.2,1.4,0.68371,0.49057
3.7,1.3,0.5,0.24257,0.2215
3.7,1.3,0.6,0.29358,0.26227
3.7,1.3,0.7,0.34521,0.30135
3.7,1.3,0.8,0.39752,0.33848
3.7,1.3,0.9,0.44891,0.37261
3.7,1.3,1.0,0.49861,0.4031
3.7,1.3,1.1,0.54639,0.42989
3.7,1.3,1.2,0.59204,0.45295
3.7,1.3,1.3,0.63492,0.47206
3.7,1.3,1.4,0.67415,0.4873
3.7,1.4,0.5,0.24537,0.22384
3.7,1.4,0.6,0.29676,0.2648
3.7,1.4,0.7,0.34808,0.30353
3.7,1.4,0.8,0.39842,0.33919
3.7,1.4,0.9,0.44744,0.37173
3.7,1.4,1.0,0.49519,0.4011
3.7,1.4,1.1,0.54095,0.42693
3.7,1.4,1.2,0.58466,0.44921
3.7,1.4,1.3,0.62515,0.46775
3.7,1.4,1.4,0.66285,0.48286
3.8,0.5,0.5,0.23011,0.21095
3.8,0.5,0.6,0.27662,0.24857
3.8,0.5,0.7,0.32301,0.28435
3.8,0.5,0.8,0.36984,0.31862
3.8,0.5,0.9,0.41708,0.3512
3.8,0.5,1.0,0.4649,0.38198
3.8,0.5,1.1,0.51312,0.41067
3.8,0.5,1.2,0.56246,0.43739
3.8,0.5,1.3,0.61373,0.46137
3.8,0.5,1.4,0.66548,0.4824
3.8,0.6,0.5,0.23062,0.2114
3.8,0.6,0.6,0.27731,0.24916
3.8,0.6,0.7,0.324,0.28515
3.8,0.6,0.8,0.37122,0.31968
3.8,0.6,0.9,0.41905,0.35259
3.8,0.6,1.0,0.4674,0.38361
3.8,0.6,1.1,0.5167,0.41284
3.8,0.6,1.2,0.56795,0.43977
3.8,0.6,1.3,0.61951,0.46412
3.8,0.6,1.4,0.67261,0.48511
3.8,0.7,0.5,0.23121,0.21192
3.8,0.7,0.6,0.27802,0.24976
3.8,0.7,0.7,0.32528,0.28617
3.8,0.7,0.8,0.3731,0.32108
3.8,0.7,0.9,0.42145,0.35427
3.8,0.7,1.0,0.47087,0.38588
3.8,0.7,1.1,0.52209,0.4155
3.8,0.7,1.2,0.57352,0.44277
3.8,0.7,1.3,0.62612,0.46716
3.8,0.7,1.4,0.6811,0.48817
3.8,0.8,0.5,0.23185,0.21248
3.8,0.8,0.6,0.27919,0.25073
3.8,0.8,0.7,0.32706,0.28757
3.8,0.8,0.8,0.37543,0.32281
3.8,0.8,0.9,0.42516,0.35672
3.8,0.8,1.0,0.47616,0.38878
3.8,0.8,1.1,0.52738,0.41863
3.8,0.8,1.2,0.57983,0.44609
3.8,0.8,1.3,0.63443,0.4708
3.8,0.8,1.4,0.69015,0.49121
3.8,0.9,0.5,0.23289,0.21338
3.8,0.9,0.6,0.28077,0.25203
3.8,0.9,0.7,0.32933,0.28934
3.8,0.9,0.8,0.37903,0.32535
3.8,0.9,0.9,0.42962,0.35972
3.8,0.9,1.0,0.48137,0.39211
3.8,0.9,1.1,0.53326,0.42206
3.8,0.9,1.2,0.58746,0.44994
3.8,0.9,1.3,0.64241,0.47423
3.8,0.9,1.4,0.6962,0.49331
3.8,1.0,0.5,0.23442,0.21468
3.8,1.0,0.6,0.2831,0.25392
3.8,1.0,0.7,0.33272,0.29189
3.8,1.0,0.8,0.3832,0.32836
3.8,1.0,0.9,0.43454,0.36298
3.8,1.0,1.0,0.48668,0.39545
3.8,1.0,1.1,0.54018,0.42597
3.8,1.0,1.2,0.59446,0.45347
3.8,1.0,1.3,0.64789,0.47665
3.8,1.0,1.4,0.69627,0.49383
3.8,1.1,0.5,0.23666,0.21655
3.8,1.1,0.6,0.28618,0.25637
3.8,1.1,0.7,0.33652,0.29477
3.8,1.1,0.8,0.38743,0.33137
3.8,1.1,0.9,0.43957,0.36625
3.8,1.1,1.0,0.49268,0.39921
3.8,1.1,1.1,0.54633,0.42948
3.8,1.1,1.2,0.59896,0.45582
3.8,1.1,1.3,0.64754,0.47687
3.8,1.1,1.4,0.69273,0.49308
3.8,1.2,0.5,0.2392,0.21869
3.8,1.2,0.6,0.28934,0.25889
3.8,1.2,0.7,0.34014,0.29752
3.8,1.2,0.8,0.39206,0.33467
3.8,1.2,0.9,0.44477,0.36977
3.8,1.2,1.0,0.49778,0.40242
3.8,1.2,1.1,0.54922,0.43123
3.8,1.2,1.2,0.5978,0.45552
3.8,1.2,1.3,0.64392,0.47557
3.8,1.2,1.4,0.68621,0.4913
3.8,1.3,0.5,0.24179,0.22086
3.8,1.3,0.6,0.29261,0.26151
3.8,1.3,0.7,0.34424,0.30062
3.8,1.3,0.8,0.39658,0.3378
3.8,1.3,0.9,0.44853,0.37234
3.8,1.3,1.0,0.49883,0.40319
3.8,1.3,1.1,0.54719,0.43028
3.8,1.3,1.2,0.59351,0.4536
3.8,1.3,1.3,0.63719,0.47294
3.8,1.3,1.4,0.67717,0.48829
3.8,1.4,0.5,0.24463,0.22324
3.8,1.4,0.6,0.29593,0.26415
3.8,1.4,0.7,0.34756,0.30313
3.8,1.4,0.8,0.39838,0.33916
3.8,1.4,0.9,0.44777,0.37194
3.8,1.4,1.0,0.49597,0.40155
3.8,1.4,1.1,0.54239,0.42769
3.8,1.4,1.2,0.58666,0.45016
3.8,1.4,1.3,0.6279,0.4689
3.8,1.4,1.4,0.66615,0.48405
3.9,0.5,0.5,0.22988,0.21077
3.9,0.5,0.6,0.27631,0.24834
3.9,0.5,0.7,0.32264,0.28406
3.9,0.5,0.8,0.36934,0.31825
3.9,0.5,0.9,0.41642,0.35073
3.9,0.5,1.0,0.46379,0.38124
3.9,0.5,1.1,0.51209,0.41003
3.9,0.5,1.2,0.56116,0.43666
3.9,0.5,1.3,0.61136,0.46083
3.9,0.5,1.4,0.66382,0.48171
3.9,0.6,0.5,0.23037,0.2112
3.9,0.6,0.6,0.27679,0.24875
3.9,0.6,0.7,0.32357,0.28481
3.9,0.6,0.8,0.37061,0.31923
3.9,0.6,0.9,0.41802,0.35187
3.9,0.6,1.0,0.46636,0.38294
3.9,0.6,1.1,0.51547,0.41208
3.9,0.6,1.2,0.56647,0.43895
3.9,0.6,1.3,0.61792,0.46334
3.9,0.6,1.4,0.67076,0.48438
3.9,0.7,0.5,0.23079,0.21157
3.9,0.7,0.6,0.27763,0.24946
3.9,0.7,0.7,0.32473,0.28575
3.9,0.7,0.8,0.37215,0.32038
3.9,0.7,0.9,0.42047,0.35359
3.9,0.7,1.0,0.46963,0.38508
3.9,0.7,1.1,0.52055,0.41458
3.9,0.7,1.2,0.572,0.44194
3.9,0.7,1.3,0.62442,0.46635
3.9,0.7,1.4,0.67871,0.48724
3.9,0.8,0.5,0.23152,0.21221
3.9,0.8,0.6,0.27865,0.25032
3.9,0.8,0.7,0.3262,0.2869
3.9,0.8,0.8,0.37449,0.32213
3.9,0.8,0.9,0.42396,0.35589
3.9,0.8,1.0,0.47452,0.38792
3.9,0.8,1.1,0.52598,0.41779
3.9,0.8,1.2,0.57826,0.44525
3.9,0.8,1.3,0.63201,0.46975
3.9,0.8,1.4,0.68824,0.49049
3.9,0.9,0.5,0.2324,0.21298
3.9,0.9,0.6,0.28007,0.25148
3.9,0.9,0.7,0.32847,0.28868
3.9,0.9,0.8,0.37789,0.32453
3.9,0.9,0.9,0.42827,0.3588
3.9,0.9,1.0,0.48007,0.39127
3.9,0.9,1.1,0.5318,0.42119
3.9,0.9,1.2,0.58552,0.44893
3.9,0.9,1.3,0.64075,0.47347
3.9,0.9,1.4,0.69556,0.49297
3.9,1.0,0.5,0.23379,0.21417
3.9,1.0,0.6,0.28227,0.25327
3.9,1.0,0.7,0.33169,0.2911
3.9,1.0,0.8,0.382,0.3275
3.9,1.0,0.9,0.43332,0.36216
3.9,1.0,1.0,0.48524,0.39454
3.9,1.0,1.1,0.53839,0.42494
3.9,1.0,1.2,0.59287,0.45264
3.9,1.0,1.3,0.64705,0.4762
3.9,1.0,1.4,0.69701,0.49389
3.9,1.1,0.5,0.23592,0.21595
3.9,1.1,0.6,0.28524,0.25563
3.9,1.1,0.7,0.33543,0.29395
3.9,1.1,0.8,0.38631,0.33057
3.9,1.1,0.9,0.43822,0.36533
3.9,1.1,1.0,0.4912,0.39828
3.9,1.1,1.1,0.54485,0.42862
3.9,1.1,1.2,0.59847,0.4555
3.9,1.1,1.3,0.6482,0.477
3.9,1.1,1.4,0.69433,0.49344
3.9,1.2,0.5,0.23839,0.21803
3.9,1.2,0.6,0.28846,0.2582
3.9,1.2,0.7,0.33908,0.29672
3.9,1.2,0.8,0.39079,0.33377
3.9,1.2,0.9,0.44354,0.36894
3.9,1.2,1.0,0.49668,0.40172
3.9,1.2,1.1,0.54898,0.43103
3.9,1.2,1.2,0.59842,0.45573
3.9,1.2,1.3,0.64523,0.47601
3.9,1.2,1.4,0.68852,0.49196
3.9,1.3,0.5,0.24103,0.22023
3.9,1.3,0.6,0.29164,0.26075
3.9,1.3,0.7,0.34322,0.29985
3.9,1.3,0.8,0.39552,0.33705
3.9,1.3,0.9,0.44785,0.37187
3.9,1.3,1.0,0.4988,0.40314
3.9,1.3,1.1,0.54778,0.43055
3.9,1.3,1.2,0.59475,0.45414
3.9,1.3,1.3,0.63917,0.4737
3.9,1.3,1.4,0.67995,0.48919
3.9,1.4,0.5,0.24386,0.22261
3.9,1.4,0.6,0.29507,0.26349
3.9,1.4,0.7,0.34684,0.30259
3.9,1.4,0.8,0.39819,0.33901
3.9,1.4,0.9,0.448,0.37208
3.9,1.4,1.0,0.49658,0.4019
3.9,1.4,1.1,0.54358,0.42833
3.9,1.4,1.2,0.58847,0.45102
3.9,1.4,1.3,0.63046,0.46996
3.9,1.4,1.4,0.66938,0.4852
4.0,0.5,0.5,0.22967,0.21061
4.0,0.5,0.6,0.27584,0.24797
4.0,0.5,0.7,0.3223,0.2838
4.0,0.5,0.8,0.36887,0.31791
4.0,0.5,0.9,0.41554,0.35011
4.0,0.5,1.0,0.46296,0.38071
4.0,0.5,1.1,0.51108,0.4094
4.0,0.5,1.2,0.55991,0.43596
4.0,0.5,1.3,0.60988,0.46009
4.0,0.5,1.4,0.66214,0.481
4.0,0.6,0.5,0.23011,0.21099
4.0,0.6,0.6,0.27647,0.24851
4.0,0.6,0.7,0.32318,0.28451
4.0,0.6,0.8,0.37004,0.31882
4.0,0.6,0.9,0.41726,0.35135
4.0,0.6,1.0,0.46536,0.3823
4.0,0.6,1.1,0.51426,0.41134
4.0,0.6,1.2,0.56499,0.43813
4.0,0.6,1.3,0.61628,0.46254
4.0,0.6,1.4,0.66898,0.48366
4.0,0.7,0.5,0.23052,0.21136
4.0,0.7,0.6,0.27725,0.24917
4.0,0.7,0.7,0.32423,0.28536
4.0,0.7,0.8,0.37144,0.31986
4.0,0.7,0.9,0.41952,0.35294
4.0,0.7,1.0,0.46842,0.38431
4.0,0.7,1.1,0.51925,0.41377
4.0,0.7,1.2,0.57043,0.44109
4.0,0.7,1.3,0.62275,0.46555
4.0,0.7,1.4,0.67659,0.48644
4.0,0.8,0.5,0.23121,0.21196
4.0,0.8,0.6,0.27807,0.24986
4.0,0.8,0.7,0.32553,0.28639
4.0,0.8,0.8,0.37359,0.32147
4.0,0.8,0.9,0.42252,0.35503
4.0,0.8,1.0,0.47307,0.38702
4.0,0.8,1.1,0.52455,0.41693
4.0,0.8,1.2,0.57649,0.4443
4.0,0.8,1.3,0.63,0.46882
4.0,0.8,1.4,0.68638,0.4898
4.0,0.9,0.5,0.23195,0.21261
4.0,0.9,0.6,0.2794,0.25096
4.0,0.9,0.7,0.32763,0.28803
4.0,0.9,0.8,0.37678,0.32373
4.0,0.9,0.9,0.42693,0.35789
4.0,0.9,1.0,0.47855,0.39031
4.0,0.9,1.1,0.53037,0.42034
4.0,0.9,1.2,0.58361,0.44793
4.0,0.9,1.3,0.63893,0.47263
4.0,0.9,1.4,0.69455,0.49254
4.0,1.0,0.5,0.23319,0.21367
4.0,1.0,0.6,0.28147,0.25265
4.0,1.0,0.7,0.33069,0.29033
4.0,1.0,0.8,0.38076,0.32661
4.0,1.0,0.9,0.43205,0.3613
4.0,1.0,1.0,0.48388,0.39367
4.0,1.0,1.1,0.53667,0.42394
4.0,1.0,1.2,0.59118,0.45175
4.0,1.0,1.3,0.64592,0.47564
4.0,1.0,1.4,0.69745,0.49385
4.0,1.1,0.5,0.2352,0.21536
4.0,1.1,0.6,0.28423,0.25484
4.0,1.1,0.7,0.33439,0.29316
4.0,1.1,0.8,0.38516,0.32974
4.0,1.1,0.9,0.43691,0.36444
4.0,1.1,1.0,0.4896,0.39728
4.0,1.1,1.1,0.54334,0.42774
4.0,1.1,1.2,0.59748,0.45494
4.0,1.1,1.3,0.64857,0.47702
4.0,1.1,1.4,0.69562,0.49369
4.0,1.2,0.5,0.23762,0.2174
4.0,1.2,0.6,0.28756,0.25751
4.0,1.2,0.7,0.33806,0.29595
4.0,1.2,0.8,0.38952,0.33286
4.0,1.2,0.9,0.44226,0.36807
4.0,1.2,1.0,0.49535,0.40088
4.0,1.2,1.1,0.54843,0.43067
4.0,1.2,1.2,0.59877,0.45581
4.0,1.2,1.3,0.64607,0.47634
4.0,1.2,1.4,0.69051,0.49249
4.0,1.3,0.5,0.24029,0.21964
4.0,1.3,0.6,0.29068,0.26
4.0,1.3,0.7,0.34212,0.29902
4.0,1.3,0.8,0.39443,0.33626
4.0,1.3,0.9,0.44696,0.37126
4.0,1.3,1.0,0.4986,0.40298
4.0,1.3,1.1,0.54818,0.43072
4.0,1.3,1.2,0.59577,0.45458
4.0,1.3,1.3,0.64093,0.47436
4.0,1.3,1.4,0.68252,0.49
4.0,1.4,0.5,0.24305,0.22194
4.0,1.4,0.6,0.29419,0.2628
4.0,1.4,0.7,0.34599,0.30195
4.0,1.4,0.8,0.39782,0.33873
4.0,1.4,0.9,0.44808,0.37211
4.0,1.4,1.0,0.49705,0.40216
4.0,1.4,1.1,0.54459,0.42885
4.0,1.4,1.2,0.59012,0.4518
4.0,1.4,1.3,0.63273,0.4709
4.0,1.4,1.4,0.67241,0.48626
4.1,0.5,0.5,0.22947,0.21045
4.1,0.5,0.6,0.27557,0.24777
4.1,0.5,0.7,0.32199,0.28355
4.1,0.5,0.8,0.36843,0.31759
4.1,0.5,0.9,0.41496,0.34971
4.1,0.5,1.0,0.46221,0.38022
4.1,0.5,1.1,0.51009,0.4088
4.1,0.5,1.2,0.5587,0.43528
4.1,0.5,1.3,0.60814,0.45919
4.1,0.5,1.4,0.65992,0.48004
4.1,0.6,0.5,0.22976,0.2107
4.1,0.6,0.6,0.27617,0.24828
4.1,0.6,0.7,0.3228,0.28422
4.1,0.6,0.8,0.36933,0.31828
4.1,0.6,0.9,0.41655,0.35086
4.1,0.6,1.0,0.46442,0.38168
4.1,0.6,1.1,0.51308,0.41063
4.1,0.6,1.2,0.56332,0.43718
4.1,0.6,1.3,0.61437,0.46158
4.1,0.6,1.4,0.66717,0.48293
4.1,0.7,0.5,0.23027,0.21116
4.1,0.7,0.6,0.2769,0.2489
4.1,0.7,0.7,0.32363,0.28489
4.1,0.7,0.8,0.37079,0.31939
4.1,0.7,0.9,0.41861,0.35231
4.1,0.7,1.0,0.46726,0.38356
4.1,0.7,1.1,0.51782,0.41291
4.1,0.7,1.2,0.56879,0.44019
4.1,0.7,1.3,0.62106,0.46475
4.1,0.7,1.4,0.67449,0.48564
4.1,0.8,0.5,0.23091,0.21172
4.1,0.8,0.6,0.27767,0.24956
4.1,0.8,0.7,0.32496,0.28594
4.1,0.8,0.8,0.37273,0.32084
4.1,0.8,0.9,0.4214,0.35427
4.1,0.8,1.0,0.47166,0.38613
4.1,0.8,1.1,0.52295,0.41598
4.1,0.8,1.2,0.57492,0.44345
4.1,0.8,1.3,0.62782,0.46781
4.1,0.8,1.4,0.68391,0.48887
4.1,0.9,0.5,0.23162,0.21235
4.1,0.9,0.6,0.27883,0.25052
4.1,0.9,0.7,0.32682,0.28741
4.1,0.9,0.8,0.3755,0.3229
4.1,0.9,0.9,0.4256,0.35699
4.1,0.9,1.0,0.47689,0.38927
4.1,0.9,1.1,0.52892,0.41948
4.1,0.9,1.2,0.58181,0.44698
4.1,0.9,1.3,0.63687,0.47171
4.1,0.9,1.4,0.69304,0.49197
4.1,1.0,0.5,0.23268,0.21325
4.1,1.0,0.6,0.28069,0.25204
4.1,1.0,0.7,0.32962,0.28951
4.1,1.0,0.8,0.37953,0.32572
4.1,1.0,0.9,0.4307,0.36039
4.1,1.0,1.0,0.48252,0.39281
4.1,1.0,1.1,0.53501,0.42297
4.1,1.0,1.2,0.58934,0.4508
4.1,1.0,1.3,0.64464,0.47503
4.1,1.0,1.4,0.69757,0.49371
4.1,1.1,0.5,0.23444,0.21474
4.1,1.1,0.6,0.28334,0.25414
4.1,1.1,0.7,0.33331,0.29233
4.1,1.1,0.8,0.38399,0.3289
4.1,1.1,0.9,0.43561,0.36356
4.1,1.1,1.0,0.48803,0.3963
4.1,1.1,1.1,0.54181,0.42684
4.1,1.1,1.2,0.59621,0.45426
4.1,1.1,1.3,0.64861,0.47691
4.1,1.1,1.4,0.69665,0.49385
4.1,1.2,0.5,0.23684,0.21676
4.1,1.2,0.6,0.28666,0.2568
4.1,1.2,0.7,0.33705,0.29518
4.1,1.2,0.8,0.38826,0.33197
4.1,1.2,0.9,0.44087,0.36714
4.1,1.2,1.0,0.49398,0.40003
4.1,1.2,1.1,0.54748,0.43009
4.1,1.2,1.2,0.5988,0.45574
4.1,1.2,1.3,0.64699,0.47661
4.1,1.2,1.4,0.69223,0.49293
4.1,1.3,0.5,0.23956,0.21903
4.1,1.3,0.6,0.28974,0.25927
4.1,1.3,0.7,0.34099,0.29817
4.1,1.3,0.8,0.39328,0.33544
4.1,1.3,0.9,0.44589,0.37054
4.1,1.3,1.0,0.49818,0.40269
4.1,1.3,1.1,0.54839,0.43077
4.1,1.3,1.2,0.59655,0.45489
4.1,1.3,1.3,0.64249,0.47493
4.1,1.3,1.4,0.68486,0.49071
4.1,1.4,0.5,0.24223,0.22128
4.1,1.4,0.6,0.29327,0.26209
4.1,1.4,0.7,0.34502,0.30122
4.1,1.4,0.8,0.39716,0.33826
4.1,1.4,0.9,0.448,0.37203
4.1,1.4,1.0,0.49739,0.40234
4.1,1.4,1.1,0.54539,0.42926
4.1,1.4,1.2,0.5916,0.45248
4.1,1.4,1.3,0.63481,0.47175
4.1,1.4,1.4,0.67526,0.48724
4.2,0.5,0.5,0.22915,0.21019
4.2,0.5,0.6,0.27531,0.24758
4.2,0.5,0.7,0.32166,0.28331
4.2,0.5,0.8,0.36779,0.3171
4.2,0.5,0.9,0.41443,0.34934
4.2,0.5,1.0,0.46149,0.37976
4.2,0.5,1.1,0.50917,0.40824
4.2,0.5,1.2,0.55728,0.43445
4.2,0.5,1.3,0.60668,0.45847
4.2,0.5,1.4,0.65846,0.47941
4.2,0.6,0.5,0.22955,0.21054
4.2,0.6,0.6,0.27588,0.24807
4.2,0.6,0.7,0.32223,0.28378
4.2,0.6,0.8,0.36886,0.31793
4.2,0.6,0.9,0.41589,0.3504
4.2,0.6,1.0,0.46353,0.38111
4.2,0.6,1.1,0.51172,0.40979
4.2,0.6,1.2,0.56193,0.4364
4.2,0.6,1.3,0.61268,0.46076
4.2,0.6,1.4,0.66512,0.48206
4.2,0.7,0.5,0.23003,0.21097
4.2,0.7,0.6,0.2764,0.24851
4.2,0.7,0.7,0.3232,0.28457
4.2,0.7,0.8,0.37022,0.31897
4.2,0.7,0.9,0.41778,0.35174
4.2,0.7,1.0,0.46597,0.38271
4.2,0.7,1.1,0.51624,0.41195
4.2,0.7,1.2,0.56693,0.43916
4.2,0.7,1.3,0.61935,0.46393
4.2,0.7,1.4,0.67228,0.48478
4.2,0.8,0.5,0.23059,0.21146
4.2,0.8,0.6,0.27729,0.24926
4.2,0.8,0.7,0.32445,0.28556
4.2,0.8,0.8,0.37193,0.32026
4.2,0.8,0.9,0.42017,0.35342
4.2,0.8,1.0,0.47013,0.38515
4.2,0.8,1.1,0.52117,0.41492
4.2,0.8,1.2,0.57333,0.4426
4.2,0.8,1.3,0.62608,0.467
4.2,0.8,1.4,0.68157,0.48803
4.2,0.9,0.5,0.23131,0.21209
4.2,0.9,0.6,0.27841,0.25019
4.2,0.9,0.7,0.32603,0.28681
4.2,0.9,0.8,0.37437,0.32207
4.2,0.9,0.9,0.42416,0.35601
4.2,0.9,1.0,0.47535,0.38829
4.2,0.9,1.1,0.52724,0.4185
4.2,0.9,1.2,0.58015,0.4461
4.2,0.9,1.3,0.63466,0.47072
4.2,0.9,1.4,0.69119,0.49129
4.2,1.0,0.5,0.23228,0.21293
4.2,1.0,0.6,0.27984,0.25137
4.2,1.0,0.7,0.3285,0.28873
